,Company,Bar Name,RefNo,Review Date,Cocoa %,Rating,Bean Type,Company Country Name,Bean Origin Country Name,Ethical,Country Lat,Country Lng,Country Abbr,Origin Lat,Origin Lng,Origin Abbr
715,Franceschi,Sur del Lago,2100,2018,70%,3.0,Trinitario,Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),no,6.42375,-66.58973,VE,6.42375,-66.58973,VE
716,Franceschi,Carenero,2100,2018,70%,3.25,Trinitario,Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),no,6.42375,-66.58973,VE,6.42375,-66.58973,VE
717,Frederic Blondeel,Ghana,1351,2014,60%,3.5,Forastero,Belgium,Ghana,no,50.503887,4.469936,BE,7.946527,-1.023194,GH
718,Frederic Blondeel,Madagascar,1351,2014,65%,3.5,Trinitario,Belgium,Madagascar,no,50.503887,4.469936,BE,-18.766947,46.869107,MG
719,Frederic Blondeel,Costa Rica,1538,2015,70%,3.5,,Belgium,Costa Rica,no,50.503887,4.469936,BE,9.748916999999999,-83.753428,CR
720,Frederic Blondeel,Peru Brutus,1538,2015,75%,3.5,,Belgium,Peru,no,50.503887,4.469936,BE,-9.189967,-75.015152,PE
721,Frederic Blondeel,Vietnam,1542,2015,80%,3.0,Trinitario,Belgium,Viet Nam,no,50.503887,4.469936,BE,14.058324,108.277199,VN
722,French Broad,La Red,785,2011,65%,3.5,,United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
723,French Broad,"Maranon Canyon, Fortunato No. 4",781,2011,70%,3.5,Forastero (Nacional),United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
724,French Broad,"Palo Blanco, Chulucanas",883,2012,61%,3.5,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
725,French Broad,Tumbes Coop,883,2012,70%,2.5,Criollo,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
726,French Broad,"Palo Blanco w/ panela, Chulucanas",887,2012,81%,2.0,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
727,French Broad,"Palo Blanco, Chulucanas",1042,2013,66%,3.5,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
728,French Broad,San Andres,1209,2014,80%,3.0,,United States of America,Costa Rica,no,37.09024,-95.712891,US,9.748916999999999,-83.753428,CR
729,French Broad,Matagalpa,1295,2014,68%,3.25,,United States of America,Nicaragua,no,37.09024,-95.712891,US,12.865416,-85.207229,NI
730,French Broad,Guatemala,1634,2015,73%,3.5,,United States of America,Guatemala,no,37.09024,-95.712891,US,15.783471,-90.23075899999999,GT
731,French Broad,"Norandino, batch 161208",1940,2017,70%,3.5,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
732,Fresco,"Jamaica, #205, DR, MC",370,2009,70%,3.25,Trinitario,United States of America,Jamaica,yes,37.09024,-95.712891,US,18.109581,-77.297508,JM
733,Fresco,"Jamaica, #206, DR, LC",370,2009,70%,3.0,Trinitario,United States of America,Jamaica,yes,37.09024,-95.712891,US,18.109581,-77.297508,JM
734,Fresco,"Jamaica, #204, DR, SC",370,2009,80%,2.75,Trinitario,United States of America,Jamaica,yes,37.09024,-95.712891,US,18.109581,-77.297508,JM
735,Fresco,"Carenero Superior, #203, MR, SC",370,2009,65%,3.5,Criollo,United States of America,Venezuela (Bolivarian Republic of),yes,37.09024,-95.712891,US,6.42375,-66.58973,VE
736,Fresco,"Conacado, #212, LR, SC",642,2011,72%,3.5,,United States of America,Dominican Republic,yes,37.09024,-95.712891,US,18.735693,-70.162651,DO
737,Fresco,"Conacado, #213, DR, -C",682,2011,72%,3.25,,United States of America,Dominican Republic,yes,37.09024,-95.712891,US,18.735693,-70.162651,DO
738,Fresco,"Ghana, #211, MR, MC",636,2011,74%,2.75,Forastero,United States of America,Ghana,yes,37.09024,-95.712891,US,7.946527,-1.023194,GH
739,Fresco,"Jamaica, #210, DR, MC",642,2011,70%,3.5,Trinitario,United States of America,Jamaica,yes,37.09024,-95.712891,US,18.109581,-77.297508,JM
740,Fresco,"Jamaica, #209, DR, SC",642,2011,70%,3.25,Trinitario,United States of America,Jamaica,yes,37.09024,-95.712891,US,18.109581,-77.297508,JM
741,Fresco,"Sambirano Valley, #215, MR, MC",688,2011,74%,3.0,Trinitario,United States of America,Madagascar,yes,37.09024,-95.712891,US,-18.766947,46.869107,MG
742,Fresco,"Sambirano Valley, #214, LR, MC",682,2011,74%,2.75,Trinitario,United States of America,Madagascar,yes,37.09024,-95.712891,US,-18.766947,46.869107,MG
743,Fresco,"Chuao, #217, DR, MC",745,2011,70%,4.0,Trinitario,United States of America,Venezuela (Bolivarian Republic of),yes,37.09024,-95.712891,US,6.42375,-66.58973,VE
744,Fresco,"Chuao, #218, MR, MC",745,2011,76%,3.25,Trinitario,United States of America,Venezuela (Bolivarian Republic of),yes,37.09024,-95.712891,US,6.42375,-66.58973,VE
745,Fresco,"Sambirano Valley, #216, MR, LC",915,2012,74%,4.0,Trinitario,United States of America,Madagascar,yes,37.09024,-95.712891,US,-18.766947,46.869107,MG
746,Fresco,"Markham Valley, #220, MR, MC",927,2012,69%,4.0,Trinitario,United States of America,Papua New Guinea,yes,37.09024,-95.712891,US,-6.314992999999999,143.95555,PG
747,Fresco,"Markham Valley, #219, LR, MC",899,2012,69%,3.5,,United States of America,Papua New Guinea,yes,37.09024,-95.712891,US,-6.314992999999999,143.95555,PG
748,Fresco,"Markham Valley, #221, DR, MC",899,2012,69%,3.5,,United States of America,Papua New Guinea,yes,37.09024,-95.712891,US,-6.314992999999999,143.95555,PG
749,Fresco,"Markham Valley, #222, LR, 0C",931,2012,69%,3.0,Trinitario,United States of America,Papua New Guinea,yes,37.09024,-95.712891,US,-6.314992999999999,143.95555,PG
750,Fresco,"Conacado, #224, MR, MC",1081,2013,72%,3.75,,United States of America,Dominican Republic,yes,37.09024,-95.712891,US,18.735693,-70.162651,DO
751,Fresco,"Conacado, #223, MR, SC",1030,2013,72%,3.25,,United States of America,Dominican Republic,yes,37.09024,-95.712891,US,18.735693,-70.162651,DO
752,Fresco,"Bellavista Coop, #225, LR, MC, CG Exclusive",1149,2013,70%,4.0,Trinitario,United States of America,Peru,yes,37.09024,-95.712891,US,-9.189967,-75.015152,PE
753,Fresco,"San Martin, Bellavista Coop, #226, DR, MC",1117,2013,70%,3.75,,United States of America,Peru,yes,37.09024,-95.712891,US,-9.189967,-75.015152,PE
754,Fresco,"Maranon, #227, LR, MC",1383,2014,70%,3.5,Forastero (Nacional),United States of America,Peru,yes,37.09024,-95.712891,US,-9.189967,-75.015152,PE
755,Fresco,"Maranon, #229, MR, LC",1383,2014,70%,3.5,Forastero (Nacional),United States of America,Peru,yes,37.09024,-95.712891,US,-9.189967,-75.015152,PE
756,Fresco,"Maranon, #230, DR, LC",1387,2014,70%,3.5,Forastero (Nacional),United States of America,Peru,yes,37.09024,-95.712891,US,-9.189967,-75.015152,PE
757,Fresco,"Maranon, #228, MR, SC",1383,2014,70%,3.0,Forastero (Nacional),United States of America,Peru,yes,37.09024,-95.712891,US,-9.189967,-75.015152,PE
758,Fresco,"Polochic Valley, MR, LC, batch 17-189",2024,2017,70%,3.75,,United States of America,Guatemala,yes,37.09024,-95.712891,US,15.783471,-90.23075899999999,GT
759,Fresco,"Polochic Valley, LR, LC, batch 17-203",2024,2017,70%,3.5,,United States of America,Guatemala,yes,37.09024,-95.712891,US,15.783471,-90.23075899999999,GT
760,Fresco,"Polochic Valley, DR, LC, batch 17-201",2028,2017,70%,3.5,,United States of America,Guatemala,yes,37.09024,-95.712891,US,15.783471,-90.23075899999999,GT
761,Fresh Coast,"Fazenda Camboa, Bahia",2000,2017,70%,3.5,,United States of America,Brazil,no,37.09024,-95.712891,US,-14.235004,-51.92528,BR
762,Fresh Coast,"Kokoa Kamili, Kilombero District",2000,2017,70%,3.75,,United States of America,"Tanzania, United Republic of",no,37.09024,-95.712891,US,-6.369028,34.888822,TZ
763,Fresh Coast aka Just Good Choc.,Belize,1375,2014,70%,3.5,Trinitario,United States of America,Belize,no,37.09024,-95.712891,US,17.189877,-88.49765,BZ
764,Fresh Coast aka Just Good Choc.,Madagascar,1375,2014,70%,3.5,Trinitario,United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG
765,Fresh Coast aka Just Good Choc.,Peru,1375,2014,70%,4.0,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
766,Friis Holm,"Rugoso, Bad Fermentation",1912,2016,70%,3.5,,Denmark,Nicaragua,no,56.26392,9.501785,DK,12.865416,-85.207229,NI
767,Friis Holm,Barba,1956,2017,70%,3.75,,Denmark,Nicaragua,no,56.26392,9.501785,DK,12.865416,-85.207229,NI
768,Friis Holm (Bonnat),"Chuno, Xoco",623,2011,70%,3.5,"Criollo, Trinitario",Denmark,Nicaragua,no,56.26392,9.501785,DK,12.865416,-85.207229,NI
769,Friis Holm (Bonnat),"Nicaliso, Xoco",623,2011,70%,3.5,"Criollo, Trinitario",Denmark,Nicaragua,no,56.26392,9.501785,DK,12.865416,-85.207229,NI
770,Friis Holm (Bonnat),"Johe, Xoco",623,2011,70%,3.25,"Criollo, Trinitario",Denmark,Nicaragua,no,56.26392,9.501785,DK,12.865416,-85.207229,NI
771,Friis Holm (Bonnat),"Red Mayan, Xoco",899,2012,70%,3.25,"Criollo, Trinitario",Denmark,Honduras,no,56.26392,9.501785,DK,15.199999,-86.241905,HN
772,Friis Holm (Bonnat),"Rugoso, Xoco",923,2012,70%,3.75,,Denmark,Nicaragua,no,56.26392,9.501785,DK,12.865416,-85.207229,NI
773,Friis Holm (Bonnat),"Chuno, triple turned, Xoco",895,2012,70%,3.25,"Criollo, Trinitario",Denmark,Nicaragua,no,56.26392,9.501785,DK,12.865416,-85.207229,NI
774,Friis Holm (Bonnat),"Chuno, double turned, Xoco",899,2012,70%,3.25,"Criollo, Trinitario",Denmark,Nicaragua,no,56.26392,9.501785,DK,12.865416,-85.207229,NI
775,Friis Holm (Bonnat),"Medagla, Xoco",1034,2013,70%,3.5,,Denmark,Nicaragua,no,56.26392,9.501785,DK,12.865416,-85.207229,NI
776,Friis Holm (Bonnat),"Barba, Xoco",1034,2013,70%,3.25,,Denmark,Nicaragua,no,56.26392,9.501785,DK,12.865416,-85.207229,NI
777,Friis Holm (Bonnat),La Dalia,1259,2014,70%,3.5,,Denmark,Nicaragua,no,56.26392,9.501785,DK,12.865416,-85.207229,NI
778,Friis Holm (Bonnat),La Dalia,1680,2015,85%,3.25,,Denmark,Nicaragua,no,56.26392,9.501785,DK,12.865416,-85.207229,NI
779,Friis Holm (Bonnat),La Dalia,1680,2015,60%,3.0,,Denmark,Nicaragua,no,56.26392,9.501785,DK,12.865416,-85.207229,NI
780,Fruition,Signature Blend,753,2011,66%,3.25,Trinitario,United States of America,Costa Rica,yes,37.09024,-95.712891,US,9.748916999999999,-83.753428,CR
781,Fruition,Costa Rica,781,2011,70%,3.0,,United States of America,Costa Rica,yes,37.09024,-95.712891,US,9.748916999999999,-83.753428,CR
782,Fruition,Peru,863,2012,70%,2.5,,United States of America,Peru,yes,37.09024,-95.712891,US,-9.189967,-75.015152,PE
783,Fruition,La Red,1046,2013,70%,3.75,,United States of America,Dominican Republic,yes,37.09024,-95.712891,US,18.735693,-70.162651,DO
784,Fruition,Camino Verde,1185,2013,75%,3.0,,United States of America,Ecuador,yes,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
785,Fruition,Maranon,1359,2014,76%,3.0,Forastero (Nacional),United States of America,Peru,yes,37.09024,-95.712891,US,-9.189967,-75.015152,PE
786,Fruition,Gran Couva,1347,2014,70%,3.75,Trinitario,United States of America,Trinidad and Tobago,yes,37.09024,-95.712891,US,10.691803,-61.222503,TT
787,Fruition,"Wild Bolivian, Batch 2",1780,2016,74%,3.75,Beniano,United States of America,Plurinational State of Bolivia,yes,37.09024,-95.712891,US,-16.290154,-63.58865299999999,BO
788,Fruition,"Coto Brus, Heirloom, Batch 1",1780,2016,74%,4.0,Amazon mix,United States of America,Costa Rica,yes,37.09024,-95.712891,US,9.748916999999999,-83.753428,CR
789,Garden Island,"Kaua'I, Alea Estate +world",1367,2014,85%,2.5,Blend,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
790,Georgia Ramon,Conacado Coop,1646,2015,70%,3.5,Trinitario,Germany,Dominican Republic,no,51.165691,10.451526,DE,18.735693,-70.162651,DO
791,Georgia Ramon,Conacado Coop,1646,2015,80%,3.5,Trinitario,Germany,Dominican Republic,no,51.165691,10.451526,DE,18.735693,-70.162651,DO
792,Georgia Ramon,ABOCFA Coop,1642,2015,70%,4.0,Forastero,Germany,Ghana,no,51.165691,10.451526,DE,7.946527,-1.023194,GH
793,Georgia Ramon,Akesson P.,1646,2015,75%,3.5,Trinitario,Germany,Madagascar,no,51.165691,10.451526,DE,-18.766947,46.869107,MG
794,Georgia Ramon,Akesson P.,1642,2015,65%,3.25,Trinitario,Germany,Madagascar,no,51.165691,10.451526,DE,-18.766947,46.869107,MG
795,Georgia Ramon,"Rabot Estate, Island Growers",2012,2017,77%,3.5,,Germany,Saint Lucia,no,51.165691,10.451526,DE,13.909444,-60.978893,LC
796,Georgia Ramon,"H. La Orquidea, Santa Barbara, Zulia",2012,2017,75%,3.5,Criollo (Porcelana),Germany,Venezuela (Bolivarian Republic of),no,51.165691,10.451526,DE,6.42375,-66.58973,VE
797,Georgia Ramon,Cahabon E.,2096,2018,72%,2.75,Trinitario,Germany,Guatemala,no,51.165691,10.451526,DE,15.783471,-90.23075899999999,GT
798,Glennmade,Bahia,1672,2015,66%,3.0,"Trinitario, Forastero",United States of America,Brazil,no,37.09024,-95.712891,US,-14.235004,-51.92528,BR
799,Glennmade,"Toledo District, 2015 Harvest",1848,2016,70%,3.5,,United States of America,Belize,no,37.09024,-95.712891,US,17.189877,-88.49765,BZ
800,Gonzales,Chuao,2076,2018,70%,3.0,,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
801,Goodnow Farms,"Asochivite, batch 1005",1924,2016,77%,3.25,,United States of America,Guatemala,no,37.09024,-95.712891,US,15.783471,-90.23075899999999,GT
802,Goodnow Farms,"Almendra Blanca, batch 1004",1924,2016,77%,2.75,,United States of America,Mexico,no,37.09024,-95.712891,US,23.634501,-102.552784,MX
803,Goodnow Farms,"El Carmen, batch 1003",1924,2016,77%,3.25,,United States of America,Nicaragua,no,37.09024,-95.712891,US,12.865416,-85.207229,NI
804,Goodnow Farms,"Ucayali, batch 1041",2032,2017,70%,3.25,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
805,Grand Place,"Ben Tre, Dong Nai",741,2011,72%,3.0,Trinitario,Viet Nam,Viet Nam,no,14.058324,108.277199,VN,14.058324,108.277199,VN
806,Green & Black's (ICAM),Dark,15,2006,70%,2.5,,United Kingdom of Great Britain and Northern Ireland,,yes,55.378051,-3.435973,GB,33.791638,-84.389488,#1
807,Green Bean to Bar,Madagascar,1896,2016,70%,3.5,,Japan,Madagascar,no,36.204824,138.252924,JP,-18.766947,46.869107,MG
808,Grenada Chocolate Co.,Grenada,241,2008,71%,2.5,Trinitario,Grenada,Grenada,yes,12.1165,-61.67899999999999,GD,12.1165,-61.67899999999999,GD
809,Grenada Chocolate Co.,Grenada,363,2009,60%,2.75,Trinitario,Grenada,Grenada,yes,12.1165,-61.67899999999999,GD,12.1165,-61.67899999999999,GD
810,Grenada Chocolate Co.,Grenada,494,2010,82%,3.25,Trinitario,Grenada,Grenada,yes,12.1165,-61.67899999999999,GD,12.1165,-61.67899999999999,GD
811,Guido Castagna,Arriba,355,2009,64%,3.0,Forastero (Arriba) ASS,Italy,Ecuador,no,41.87194,12.56738,IT,-1.831239,-78.18340599999999,EC
812,Guido Castagna,Ghana,355,2009,64%,3.0,Forastero,Italy,Ghana,no,41.87194,12.56738,IT,7.946527,-1.023194,GH
813,Guido Castagna,Trinidad & Tobago,355,2009,64%,3.0,,Italy,Trinidad and Tobago,no,41.87194,12.56738,IT,10.691803,-61.222503,TT
814,Guido Castagna,Blend,355,2009,64%,3.25,,Italy,Venezuela (Bolivarian Republic of),no,41.87194,12.56738,IT,6.42375,-66.58973,VE
815,Guido Castagna,Lacri Blend,355,2009,76%,3.0,,Italy,Venezuela (Bolivarian Republic of),no,41.87194,12.56738,IT,6.42375,-66.58973,VE
816,Guido Castagna,Madagascar,2060,2018,70%,2.75,,Italy,Madagascar,no,41.87194,12.56738,IT,-18.766947,46.869107,MG
817,Guittard,Chucuri,15,2006,65%,3.0,Trinitario,United States of America,Colombia,yes,37.09024,-95.712891,US,4.570868,-74.297333,CO
818,Guittard,"Los Rios, Quevedo",93,2006,65%,3.5,Forastero (Arriba),United States of America,Ecuador,yes,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
819,Guittard,"Sambirano, Ambanja",87,2006,65%,3.5,"Criollo, +",United States of America,Madagascar,yes,37.09024,-95.712891,US,-18.766947,46.869107,MG
820,Guittard,Sur del Lago,87,2006,65%,2.5,"Trinitario, Criollo",United States of America,Venezuela (Bolivarian Republic of),yes,37.09024,-95.712891,US,6.42375,-66.58973,VE
821,Guittard,Tsaranta,93,2006,61%,3.5,Blend,United States of America,,yes,37.09024,-95.712891,US,33.791638,-84.389488,#1
822,Guittard,Semisweet,99,2006,61%,3.0,Blend,United States of America,,yes,37.09024,-95.712891,US,33.791638,-84.389488,#1
823,Guittard,Quetzalcoatl,147,2007,72%,3.5,Blend,United States of America,,yes,37.09024,-95.712891,US,33.791638,-84.389488,#1
824,Guittard,Machu Pichu,259,2008,65%,3.0,,United States of America,Peru,yes,37.09024,-95.712891,US,-9.189967,-75.015152,PE
825,Guittard,Ocumare,276,2008,65%,3.5,,United States of America,Venezuela (Bolivarian Republic of),yes,37.09024,-95.712891,US,6.42375,-66.58973,VE
826,Guittard,Special Maker Reserve,276,2008,64%,3.0,,United States of America,,yes,37.09024,-95.712891,US,33.791638,-84.389488,#1
827,Guittard,"O'ahu, N. Shore, Waialua E., Kakoleka",316,2009,55%,3.0,,United States of America,United States of America,yes,37.09024,-95.712891,US,19.8968,155.5828,US
828,Guittard,Complexite,387,2009,70%,3.5,Blend,United States of America,,yes,37.09024,-95.712891,US,33.791638,-84.389488,#1
829,Guittard,Nocturne,387,2009,91%,3.0,,United States of America,,yes,37.09024,-95.712891,US,33.791638,-84.389488,#1
830,Guittard,Trinidad,552,2010,65%,3.0,Trinitario,United States of America,Trinidad and Tobago,yes,37.09024,-95.712891,US,10.691803,-61.222503,TT
831,Guittard,Lever du Soleil,654,2011,61%,3.25,,United States of America,,yes,37.09024,-95.712891,US,33.791638,-84.389488,#1
832,Guittard,Onyx,654,2011,72%,3.25,,United States of America,,yes,37.09024,-95.712891,US,33.791638,-84.389488,#1
833,Guittard,Coucher du Soleil,654,2011,72%,2.75,,United States of America,,yes,37.09024,-95.712891,US,33.791638,-84.389488,#1
834,Guittard,Ecuador,1053,2013,65%,3.5,,United States of America,Ecuador,yes,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
835,Guittard,Haiti,1053,2013,65%,2.75,,United States of America,Haiti,yes,37.09024,-95.712891,US,18.971187,-72.285215,HT
836,Guittard,Jamaica,1053,2013,65%,3.25,Trinitario,United States of America,Jamaica,yes,37.09024,-95.712891,US,18.109581,-77.297508,JM
837,Guittard,Nicaragua,1053,2013,65%,2.75,,United States of America,Nicaragua,yes,37.09024,-95.712891,US,12.865416,-85.207229,NI
838,Guittard,"Epique, Blend No. 49",1602,2015,70%,3.75,,United States of America,,yes,37.09024,-95.712891,US,33.791638,-84.389488,#1
839,Habitual,Dominican Republic,1197,2014,75%,3.25,,Canada,Dominican Republic,yes,56.130366,-106.346771,CA,18.735693,-70.162651,DO
840,Habitual,Sharkey,1201,2014,66%,3.25,,Canada,United States of America,yes,56.130366,-106.346771,CA,19.8968,155.5828,US
841,Habitual,Papua New Guinea,1197,2014,80%,2.75,,Canada,Papua New Guinea,yes,56.130366,-106.346771,CA,-6.314992999999999,143.95555,PG
842,Habitual,Trinitario,1197,2014,70%,3.5,Trinitario,Canada,,yes,56.130366,-106.346771,CA,33.791638,-84.389488,#1
843,Habitual,Africa meets Latina,1201,2014,70%,3.0,,Canada,,yes,56.130366,-106.346771,CA,33.791638,-84.389488,#1
844,Habitual,Amazonas,1201,2014,80%,3.0,,Canada,,yes,56.130366,-106.346771,CA,33.791638,-84.389488,#1
845,Habitual,Campesino w/ nibs,1197,2014,74%,2.75,,Canada,,yes,56.130366,-106.346771,CA,33.791638,-84.389488,#1
846,Habitual,Downtown London,1201,2014,65%,2.75,,Canada,,yes,56.130366,-106.346771,CA,33.791638,-84.389488,#1
847,Habitual,one hundred,1205,2014,100%,2.0,,Canada,,yes,56.130366,-106.346771,CA,33.791638,-84.389488,#1
848,Hachez,Arriba,166,2007,77%,2.5,Forastero (Arriba),Germany,Ecuador,no,51.165691,10.451526,DE,-1.831239,-78.18340599999999,EC
849,Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,70%,3.0,Trinitario,Ecuador,Ecuador,no,-1.831239,-78.18340599999999,EC,-1.831239,-78.18340599999999,EC
850,Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,55%,2.75,Trinitario,Ecuador,Ecuador,no,-1.831239,-78.18340599999999,EC,-1.831239,-78.18340599999999,EC
851,Haigh,South America and Africa,701,2011,70%,3.0,,Australia,Venezuela (Bolivarian Republic of),no,-25.274398,133.775136,AU,6.42375,-66.58973,VE
852,Harper Macaw,"Tome Acu E., Amazon Rainforest",1700,2015,77%,3.5,,United States of America,Brazil,no,37.09024,-95.712891,US,-14.235004,-51.92528,BR
853,Harper Macaw,"Vale do Juliana E., Atlantic Forest",1700,2015,74%,3.5,,United States of America,Brazil,no,37.09024,-95.712891,US,-14.235004,-51.92528,BR
854,Harper Macaw,Brazil Blend,1696,2015,67%,3.0,,United States of America,Brazil,no,37.09024,-95.712891,US,-14.235004,-51.92528,BR
855,Harper Macaw,"Vale do Juliana, w/ nibs",1808,2016,85%,3.25,,United States of America,Brazil,no,37.09024,-95.712891,US,-14.235004,-51.92528,BR
856,Harper Macaw,Libiano,2040,2018,75%,3.0,,United States of America,Brazil,no,37.09024,-95.712891,US,-14.235004,-51.92528,BR
857,Heilemann,Peru,1876,2016,64%,2.75,,Germany,Peru,no,51.165691,10.451526,DE,-9.189967,-75.015152,PE
